Frame,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X5',Y5',Z5',yz_combined_velocity,X5'',Y5'',Z5'',yz_combined_acceleration
3007,-186.209,151.25,130.029,-182.505,143.999,113.731,-183.311,124.707,96.4016,-190.98,131.739,74.1093,-188.074,116.757,61.7263,1.61529,57.2726,2.28398,-57.31812345,-44.4055,391.975,-153.892,-421.1023015
3008,-186.345,151.565,130.145,-182.664,144.385,113.838,-183.284,125.13,96.4364,-191.035,132.319,74.2057,-188.1,117.395,61.7699,-2.53767,63.8008,4.35449,-63.94922723,-415.295,652.82,207.052,-684.8682232
3009,-186.492,151.858,130.298,-182.729,144.738,113.946,-183.386,125.609,96.4779,-191.113,132.865,74.28,-188.122,118.026,61.8185,-2.27243,63.0587,4.85666,-63.24544879,26.5241,-74.2078,50.2169,89.60209052
3010,-186.733,152.241,130.431,-182.833,145.143,114.069,-183.452,126.1,96.52,-191.123,133.391,74.4131,-188.192,118.648,61.8642,-6.97374,62.2228,4.57801,-62.39098505,-470.132,-83.5955,-27.8652,88.11740459
3011,-186.888,152.567,130.564,-183.031,145.584,114.198,-183.516,126.55,96.5901,-191.195,133.935,74.5105,-188.143,119.23,61.9137,4.96358,58.1659,4.94756,-58.37593916,1193.73,-405.684,36.9549,407.3636858
3012,-187.155,152.898,130.686,-183.25,145.921,114.324,-183.578,126.964,96.6208,-191.356,134.448,74.5961,-188.151,119.756,61.9592,-0.797212,52.619,4.55342,-52.81564915,-576.079,-554.696,-39.4136,556.0944922
3013,-187.33,153.091,130.769,-183.419,146.243,114.376,-183.62,127.334,96.6019,-191.534,134.948,74.6426,-188.237,120.343,62.0046,-8.66652,58.7307,4.53629,-58.90562833,-786.93,611.171,-1.71363,-611.1734024
3014,-187.572,153.368,130.779,-183.545,146.482,114.392,-183.666,127.71,96.565,-191.642,135.414,74.6601,-188.372,120.908,62.0129,-13.5273,56.4694,0.825524,-56.47543383,-486.076,-226.125,-371.076,434.5456402
3015,-187.69,153.588,130.803,-183.749,146.843,114.39,-183.75,128.098,96.5313,-191.831,135.844,74.7273,-188.356,121.384,62.0426,1.60635,47.639,2.97725,-47.73194254,1513.36,-883.043,215.173,908.8808281
3016,-187.915,153.871,130.844,-183.828,147.1,114.447,-183.783,128.518,96.5158,-191.999,136.37,74.757,-188.415,121.939,62.0824,-5.84573,55.4748,3.97451,-55.61699529,-745.207,783.578,99.726,-789.898574
3017,-188.093,154.139,130.961,-183.992,147.526,114.505,-183.868,129.011,96.5142,-192.127,136.896,74.8398,-188.483,122.535,62.1354,-6.7845,59.5734,5.30407,-59.80905572,-93.8773,409.856,132.956,-430.8819312
3018,-188.252,154.458,131.061,-184.116,147.915,114.621,-183.914,129.509,96.5064,-192.271,137.438,74.9061,-188.528,123.167,62.1878,-4.4927,63.2286,5.2426,-63.44557284,229.18,365.525,-6.14673,-365.5766786
3019,-188.415,154.725,131.153,-184.29,148.279,114.716,-183.961,129.985,96.4909,-192.405,137.987,74.9619,-188.592,123.808,62.1851,-6.39111,64.0787,-0.277907,-64.07930263,-189.841,85.0111,-552.051,-558.5581382
3020,-188.577,154.939,131.234,-184.469,148.608,114.767,-184.017,130.45,96.4673,-192.552,138.526,75.0366,-188.562,124.411,62.1943,2.95639,60.2931,0.927597,-60.30023502,934.75,-378.564,120.55,397.2946068
3021,-188.696,155.177,131.273,-184.601,148.898,114.855,-184.015,130.857,96.4841,-192.692,139.036,75.157,-188.567,124.933,62.2901,-0.464916,52.2286,9.5766,-53.09932133,-342.131,-806.451,864.901,1182.546809
3022,-188.91,155.402,131.273,-184.72,149.185,114.85,-184.077,131.251,96.4385,-192.841,139.487,75.2216,-188.628,125.547,62.3249,-6.15716,61.3868,3.47607,-61.48513867,-569.224,915.825,-610.054,-1100.409612
3023,-189.053,155.544,131.266,-184.895,149.417,114.868,-184.156,131.654,96.4205,-192.921,139.949,75.2858,-188.704,126.086,62.3351,-7.57277,53.9333,1.02483,-53.94303593,-141.561,-745.356,-245.124,784.6281553
3024,-189.25,155.72,131.296,-185.022,149.661,114.9,-184.215,132.025,96.401,-193.147,140.404,75.3556,-188.751,126.646,62.3745,-4.70281,55.9404,3.93949,-56.07894376,286.996,200.719,291.467,-353.8942343
3025,-189.461,155.895,131.353,-185.222,149.971,114.89,-184.304,132.464,96.3601,-193.354,140.903,75.3774,-188.752,127.168,62.4109,-0.149012,52.2226,3.64035,-52.34932759,455.379,-371.784,-29.9141,372.9855172
3026,-189.727,156.105,131.39,-185.417,150.235,114.937,-184.417,132.885,96.3406,-193.539,141.33,75.4679,-188.834,127.719,62.4692,-8.16137,55.109,5.82971,-55.41649032,-801.235,288.635,218.935,-362.27434
3027,-189.912,156.248,131.447,-185.639,150.511,114.973,-184.517,133.287,96.3083,-193.757,141.865,75.5405,-188.925,128.359,62.4875,-9.13441,63.9871,1.82912,-64.01323806,-97.3046,887.811,-400.059,-973.7841523
3028,-190.084,156.427,131.54,-185.768,150.731,115.106,-184.613,133.707,96.317,-193.913,142.393,75.6471,-188.965,128.98,62.5172,-3.90857,62.0931,2.97241,-62.16420424,522.584,-189.394,114.329,221.2265976
3029,-190.318,156.632,131.627,-186.018,151.058,115.201,-184.641,134.066,96.4146,-194.052,142.866,75.7852,-188.958,129.562,62.6053,0.619888,58.2382,8.80361,-58.89984285,452.846,-385.493,583.12,699.0234527
3030,-190.602,156.875,131.749,-186.158,151.353,115.308,-184.739,134.558,96.4507,-194.152,143.313,75.9261,-189.006,130.108,62.6739,-4.76986,54.6381,6.86422,-55.06759018,-538.975,-360.012,-193.939,408.9266143
3031,-190.845,157.126,131.869,-186.474,151.724,115.44,-184.817,135.033,96.5168,-194.349,143.77,76.0423,-189.044,130.697,62.6797,-3.79533,58.8402,0.581145,-58.84306982,97.4536,420.213,-628.307,-755.8760822
3032,-191.211,157.368,131.968,-186.678,151.958,115.603,-184.864,135.431,96.5994,-194.712,144.216,76.1682,-189.09,131.316,62.7251,-4.55678,61.9203,4.53964,-62.08648712,-76.1449,308.007,395.849,-501.5623021
3033,-191.559,157.553,132.044,-187.001,152.283,115.638,-185.055,135.921,96.6203,-195.02,144.595,76.2756,-189.203,131.847,62.7981,-11.3055,53.0794,7.3038,-53.57955019,-674.874,-884.086,276.417,926.2906743
3034,-191.925,157.705,132.086,-187.296,152.49,115.741,-185.177,136.288,96.6888,-195.217,144.987,76.4122,-189.281,132.37,62.815,-7.8693,52.3359,1.68607,-52.36305244,343.621,-74.3568,-561.774,566.6735928
3035,-192.316,157.832,132.146,-187.683,152.748,115.833,-185.262,136.647,96.7196,-195.589,145.339,76.528,-189.269,132.878,62.8942,1.19209,50.7712,7.91475,-51.38441414,906.14,-156.462,622.869,642.2197043
3036,-192.695,157.955,132.238,-187.924,152.929,115.92,-185.421,137.034,96.7617,-195.731,145.748,76.6414,-189.435,133.465,62.9152,-16.5477,58.6629,2.10553,-58.7006737,-1773.98,789.166,-580.922,-979.9251735
3037,-193.039,158.076,132.28,-188.261,153.176,116.018,-185.497,137.403,96.7866,-196.099,146.135,76.7494,-189.51,134.061,62.9834,-7.48634,59.6285,6.82101,-60.01736573,906.14,96.5595,471.547,-481.3318089
3038,-193.397,158.184,132.355,-188.548,153.357,116.15,-185.651,137.782,96.8061,-196.393,146.524,76.8542,-189.637,134.636,63.0341,-12.7405,57.4931,5.06341,-57.71563626,-525.415,-213.534,-175.759,276.5646312
3039,-193.637,158.189,132.449,-188.707,153.465,116.234,-185.659,138.083,96.8527,-196.629,146.894,76.9787,-189.748,135.18,63.0981,-11.0552,54.4593,6.40601,-54.83477291,168.532,-303.388,134.259,331.7676259
3040,-193.913,158.338,132.489,-188.898,153.687,116.355,-185.757,138.488,96.8581,-196.859,147.336,77.0649,-189.773,135.772,63.1505,-2.49147,59.168,5.23403,-59.39905129,856.37,470.877,-117.198,-485.2427437
3041,-194.131,158.528,132.547,-189.077,153.943,116.519,-185.7,138.802,96.9918,-196.905,147.787,77.1678,-189.788,136.323,63.1858,-1.53482,55.1,3.53083,-55.2130126,95.6655,-406.802,-170.32,441.017879
3042,-194.34,158.759,132.621,-189.155,154.187,116.719,-185.705,139.143,97.0804,-196.926,148.164,77.3255,-189.85,136.838,63.2383,-6.19143,51.4999,5.25191,-51.76699971,-465.661,-360.012,172.108,399.0360934
3043,-194.462,158.942,132.732,-189.146,154.431,116.922,-185.666,139.377,97.1988,-196.964,148.548,77.4638,-189.837,137.317,63.2969,1.2368,47.9162,5.86137,-48.27336616,742.823,-358.373,60.9457,363.5183427
3044,-194.604,159.119,132.848,-189.136,154.566,117.141,-185.544,139.557,97.3341,-196.955,148.875,77.6257,-189.82,137.805,63.3461,1.76728,48.7298,4.92409,-48.97795494,53.0481,81.3603,-93.7283,-124.1148365
3045,-194.624,159.286,132.874,-189.176,154.692,117.293,-185.532,139.758,97.3855,-197.026,149.231,77.7618,-189.87,138.343,63.3745,-5.01871,53.829,2.83867,-53.9037966,-678.599,509.918,-208.542,-550.9139066
3046,-194.783,159.471,132.848,-189.235,154.838,117.397,-185.52,139.879,97.4459,-196.991,149.586,77.9155,-189.9,138.86,63.3969,-3.02494,51.7517,2.23443,-51.79991439,199.378,-207.722,-60.4242,216.3319515
3047,-194.85,159.622,132.851,-189.218,154.914,117.45,-185.5,139.977,97.4398,-197.029,149.959,78.0966,-189.841,139.388,63.4785,5.91725,52.7844,8.16509,-53.41218567,894.219,103.265,593.066,-601.9891532
3048,-194.846,159.851,132.814,-189.217,155.015,117.58,-185.377,140.081,97.4424,-196.931,150.337,78.2605,-189.9,139.954,63.5232,-5.9098,56.5976,4.46737,-56.77363579,-1182.71,381.321,-369.772,-531.165734
3049,-194.855,160.14,132.806,-189.106,155.16,117.745,-185.244,140.144,97.4701,-196.838,150.735,78.4315,-189.88,140.52,63.5524,2.03252,56.6021,2.92063,-56.67740118,794.232,0.447035,-154.674,-154.674646
3050,-194.74,160.39,132.77,-188.975,155.219,117.84,-185.062,140.266,97.4036,-196.726,151.129,78.5646,-189.907,141.105,63.5673,-2.68072,58.4409,1.4931,-58.45997041,-471.324,183.88,-142.753,-232.788044
3051,-194.409,160.516,132.667,-188.827,155.095,117.834,-184.873,140.323,97.299,-196.643,151.531,78.6859,-189.819,141.634,63.6223,8.75741,52.9736,5.49406,-53.25774115,1143.81,-546.724,400.096,677.4835359
3052,-194.013,160.561,132.443,-188.573,154.906,117.636,-184.658,140.262,97.1706,-196.491,151.885,78.7563,-189.749,142.145,63.6368,6.95735,51.0216,1.4551,-51.04234499,-180.006,-195.205,-403.896,448.5944392
3053,-193.615,160.472,132.075,-188.248,154.712,117.285,-184.333,140.014,96.9121,-196.243,152.185,78.8862,-189.788,142.695,63.6341,-3.86983,55.0568,-0.274926,-55.05748642,-1082.72,403.523,-173.002,-439.0449903
3054,-193.138,160.157,131.778,-187.854,154.319,116.969,-184.218,139.801,96.6578,-196.167,152.464,78.9927,-189.624,143.106,63.7187,16.43,41.0542,8.46684,-41.91819077,2029.99,-1400.26,874.177,1650.7312
3055,-192.795,159.816,131.535,-187.481,153.909,116.733,-184.131,139.61,96.4054,-196.082,152.72,79.1357,-189.741,143.602,63.7499,-11.6736,49.6387,3.11434,-49.73630114,-2810.36,858.456,-535.25,-1011.651752
3056,-192.56,159.58,131.316,-187.265,153.569,116.554,-183.864,139.417,96.281,-196.058,152.996,79.2922,-189.793,144.109,63.7636,-5.25415,50.7414,1.36718,-50.75981536,641.942,110.269,-174.716,-206.6033229
3057,-192.513,159.228,131.202,-187.196,153.214,116.439,-183.786,139.245,96.1319,-195.947,153.282,79.4597,-189.739,144.537,63.8344,5.44339,42.7261,7.0855,-43.30962862,1069.75,-801.533,571.832,984.60499
3058,-192.483,158.925,131.18,-187.212,152.941,116.334,-183.696,139.092,96.0267,-195.86,153.562,79.6462,-189.764,145.061,63.9286,-2.53916,52.4372,9.41753,-53.27616554,-798.255,971.109,233.203,-998.7173419
3059,-192.356,158.716,131.238,-187.079,152.697,116.316,-183.53,139.043,95.9708,-195.644,153.834,79.9281,-189.708,145.596,63.9898,5.57601,53.528,6.11991,-53.87671187,811.517,109.076,-329.763,-347.3344353
3060,-192.193,158.544,131.372,-186.832,152.526,116.416,-183.267,138.984,96.0042,-195.424,154.142,80.138,-189.58,146.07,64.0753,12.8075,47.3589,8.5555,-48.12548171,723.153,-616.908,243.559,663.2469125
3061,-191.915,158.235,131.527,-186.534,152.237,116.516,-183.031,138.804,95.9676,-195.243,154.442,80.3458,-189.533,146.588,64.1491,4.76986,51.8396,7.37682,-52.36183344,-803.769,448.078,-117.868,-463.321443
3062,-191.525,157.823,131.674,-186.258,151.857,116.502,-182.835,138.562,95.9021,-195.028,154.663,80.619,-189.399,146.993,64.23,13.3395,40.476,8.09133,-41.27682397,856.966,-1136.36,71.4511,1138.604106
3063,-191.027,157.347,131.81,-185.808,151.421,116.485,-182.581,138.318,95.88,-194.638,154.867,80.8639,-189.306,147.454,64.3005,9.27299,46.064,7.04378,-46.5994306,-406.653,558.794,-104.755,-568.5282266
3064,-190.555,156.896,131.902,-185.396,150.985,116.478,-182.365,138.135,95.7087,-194.292,155.043,81.0928,-189.161,147.861,64.3671,14.5078,40.6787,6.66454,-41.22102288,523.478,-538.528,-37.9235,539.8616477
3065,-190.119,156.449,132.02,-185.061,150.663,116.461,-182.044,137.944,95.6195,-193.957,155.305,81.279,-189.049,148.306,64.411,11.2444,44.5053,4.39435,-44.72171777,-326.335,382.662,-227.019,-444.9357623
3066,-189.725,156.115,132.167,-184.71,150.382,116.454,-181.879,137.876,95.5072,-193.682,155.614,81.4214,-188.968,148.824,64.4427,8.08537,51.8411,3.16873,-51.93785228,-315.905,733.584,-122.562,-743.751927
3067,-189.238,155.853,132.349,-184.413,150.157,116.481,-181.743,137.837,95.421,-193.447,155.964,81.6033,-188.882,149.317,64.5165,8.57413,49.3333,7.38055,-49.88233161,48.8758,-250.787,421.181,490.1913444
3068,-188.689,155.529,132.57,-184.046,149.95,116.544,-181.633,137.812,95.3449,-193.186,156.313,81.77,-188.778,149.858,64.5948,10.4606,54.0257,7.82162,-54.58895493,188.649,469.238,44.1074,-471.3064432
3069,-188.207,155.288,132.739,-183.693,149.812,116.61,-181.528,137.857,95.2771,-192.825,156.705,81.9322,-188.687,150.462,64.6313,9.08226,60.4749,3.65302,-60.58513089,-137.836,644.922,-416.86,-767.9170826
3070,-187.72,155.004,132.882,-183.315,149.598,116.647,-181.399,137.897,95.1535,-192.609,157.072,82.0942,-188.524,150.987,64.6883,16.2721,52.4625,5.69671,-52.77088602,718.981,-801.235,204.369,826.8882714
3071,-187.167,154.742,132.969,-182.988,149.411,116.627,-181.265,137.909,95.0813,-192.363,157.41,82.2643,-188.458,151.553,64.7346,6.62059,56.6423,4.63054,-56.83125944,-965.148,417.978,-106.618,-431.3618045
3072,-186.729,154.532,133.023,-182.607,149.253,116.625,-181.116,137.912,95.0055,-192.11,157.697,82.4267,-188.377,152.04,64.8056,8.07345,48.6538,7.10413,-49.16971545,145.286,-798.851,247.359,836.2711253
3073,-186.258,154.336,133.081,-182.252,149.12,116.63,-181.012,137.949,94.9389,-191.896,157.951,82.6115,-188.265,152.467,64.8782,11.2534,42.6635,7.25761,-43.27640391,317.991,-599.027,15.3482,599.2235926
3074,-185.997,154.203,133.145,-182.005,149.032,116.669,-180.958,138.009,94.8749,-191.693,158.217,82.7433,-188.166,152.935,64.9087,9.88841,46.8195,3.04878,-46.91865982,-136.495,415.593,-420.883,-591.4896798
3075,-185.821,154.145,133.176,-181.809,149.067,116.671,-180.866,138.246,94.805,-191.669,158.582,82.8207,-188.168,153.457,64.9382,-0.198185,52.1839,2.9549,-52.26749327,-1008.66,536.442,-9.38773,-536.5241363
3076,-185.796,154.18,133.154,-181.73,149.199,116.644,-180.756,138.565,94.7362,-191.701,158.968,82.8726,-188.184,153.946,64.9848,-1.5676,48.9697,4.66257,-49.19116869,-136.942,-321.418,170.767,363.965519
3077,-185.892,154.315,133.079,-181.819,149.374,116.587,-180.764,138.897,94.6381,-191.828,159.384,82.9231,-188.21,154.505,65.0343,-2.67476,55.9106,4.94644,-56.12898058,-110.716,694.096,28.3867,-694.6762281
3078,-186.08,154.465,132.91,-181.983,149.566,116.485,-180.768,139.259,94.596,-191.933,159.702,83.0394,-188.28,155.04,65.0747,-6.99908,53.4803,4.03747,-53.63248691,-432.432,-243.038,-90.8971,259.4797723
3079,-186.346,154.63,132.76,-182.212,149.742,116.417,-180.737,139.576,94.5773,-192.061,160.082,83.1431,-188.37,155.61,65.0943,-8.98987,56.9373,1.96099,-56.97105943,-199.08,345.707,-207.648,-403.2753672
3080,-186.696,154.749,132.642,-182.467,149.889,116.389,-180.823,139.915,94.555,-192.223,160.396,83.2252,-188.385,156.116,65.1523,-1.47074,50.6014,5.80028,-50.93274909,751.913,-633.597,383.928,740.8413242
3081,-187.061,154.848,132.538,-182.728,149.962,116.362,-180.9,140.077,94.5143,-192.391,160.71,83.3074,-188.421,156.607,65.224,-3.61204,49.1112,7.16597,-49.63125116,-214.13,-149.012,136.569,202.1278504
3082,-187.475,154.981,132.445,-182.954,150.054,116.346,-180.978,140.254,94.5071,-192.405,160.94,83.4289,-188.453,157.1,65.2547,-3.18438,49.3601,3.07858,-49.45601204,42.7663,24.8849,-408.739,-409.4958222
3083,-187.835,154.976,132.466,-183.202,150.095,116.429,-181.057,140.54,94.5609,-192.554,161.28,83.4977,-188.527,157.6,65.291,-7.40588,49.9383,3.62843,-50.06994419,-422.15,57.8165,54.9853,-79.78803725
3084,-188.215,154.897,132.537,-183.423,150.11,116.481,-181.118,140.689,94.5217,-192.692,161.524,83.5617,-188.551,158.021,65.3524,-2.41995,42.1673,6.13332,-42.6110174,498.593,-777.096,250.489,816.4697988
3085,-188.482,154.819,132.511,-183.68,150.161,116.464,-181.187,140.869,94.4874,-192.851,161.801,83.6274,-188.618,158.491,65.3751,-6.66976,46.9267,2.27317,-46.9817249,-424.981,475.943,-386.015,-612.8044708
3086,-188.782,154.816,132.418,-183.89,150.243,116.376,-181.309,141.146,94.3957,-193.034,162.089,83.6903,-188.673,158.99,65.4378,-5.55515,49.9129,6.27264,-50.30550267,111.461,298.619,399.947,-499.1301533
3087,-189.15,154.944,132.319,-184.106,150.438,116.273,-181.286,141.454,94.3461,-193.165,162.453,83.7199,-188.7,159.515,65.4469,-2.65986,52.5251,0.912696,-52.53302908,289.53,261.217,-535.995,-596.2591392
3088,-189.451,155.104,132.201,-184.291,150.702,116.205,-181.354,141.923,94.259,-193.294,162.916,83.7663,-188.783,160.104,65.4922,-8.26567,58.9445,4.52325,-59.11779657,-560.582,641.942,361.055,-736.512216
3089,-189.623,155.178,132.143,-184.444,150.923,116.162,-181.355,142.342,94.1742,-193.417,163.371,83.7975,-188.849,160.676,65.5247,-6.62655,57.1772,3.25665,-57.26986964,163.913,-176.728,-126.66,217.4293945
3090,-189.825,155.313,132.063,-184.627,151.087,116.09,-181.398,142.697,94.076,-193.5,163.731,83.8369,-188.893,161.237,65.569,-4.44204,56.0999,4.42863,-56.27443064,218.451,-107.735,117.198,159.192341
3091,-189.96,155.464,132.054,-184.699,151.317,116.1,-181.451,143.071,94.0843,-193.563,164.139,83.8955,-188.863,161.732,65.6115,3.05325,49.4361,4.25056,-49.61849699,749.528,-666.38,-17.8069,666.6178741
3092,-190.01,155.663,132.136,-184.826,151.604,116.187,-181.408,143.45,94.1156,-193.598,164.59,83.9531,-188.965,162.293,65.6136,-10.2192,56.1327,0.207126,-56.13308214,-1327.25,669.658,-404.343,-782.2628066
3093,-190.107,155.924,132.215,-184.827,151.852,116.292,-181.458,143.85,94.1428,-193.532,164.977,84.0455,-188.901,162.76,65.6709,6.35833,46.7047,5.72577,-47.0543669,1657.75,-942.796,551.865,1092.43731
3094,-190.031,156.117,132.279,-184.823,152.107,116.352,-181.414,144.137,94.1723,-193.564,165.403,84.0968,-188.926,163.311,65.7062,-2.47955,55.1388,3.5353,-55.25201907,-883.788,843.406,-219.047,-871.3869801
3095,-189.997,156.247,132.35,-184.823,152.315,116.366,-181.429,144.404,94.1559,-193.475,165.775,84.1824,-188.932,163.804,65.7713,-0.596046,49.2603,6.50808,-49.68835137,188.351,-587.851,297.278,658.7435066
3096,-189.932,156.345,132.427,-184.741,152.465,116.416,-181.461,144.734,94.1192,-193.467,166.194,84.2546,-188.886,164.359,65.7941,4.6432,55.5083,2.2836,-55.55525356,523.925,624.806,-422.448,-754.218039
3097,-189.835,156.463,132.455,-184.68,152.623,116.415,-181.362,144.973,94.0841,-193.349,166.589,84.3403,-188.842,164.901,65.83,4.40925,54.1672,3.58373,-54.28562127,-23.3948,-134.11,130.013,186.7856319
3098,-189.829,156.593,132.461,-184.633,152.81,116.375,-181.376,145.316,93.9902,-193.375,167.036,84.4015,-188.858,165.515,65.852,-1.66595,61.4673,2.20314,-61.50677032,-607.52,730.008,-138.059,-742.9481594
3099,-189.799,156.736,132.459,-184.666,152.997,116.348,-181.413,145.663,93.9313,-193.33,167.455,84.4739,-188.815,166.078,65.9002,4.32581,56.2489,4.81829,-56.45489057,599.176,-521.839,261.515,583.7002974
3100,-189.809,156.871,132.469,-184.688,153.236,116.339,-181.472,146.017,93.8763,-193.341,167.885,84.5416,-188.799,166.618,65.9509,1.63913,53.9914,5.06714,-54.22865646,-268.668,-225.753,24.8849,227.1203982
3101,-189.806,157.052,132.547,-184.757,153.47,116.362,-181.519,146.389,93.8931,-193.366,168.319,84.6019,-188.825,167.148,65.984,-2.64198,53.0183,3.31476,-53.12182008,-428.11,-97.3046,-175.238,200.4408686
3102,-189.83,157.198,132.663,-184.874,153.677,116.442,-181.586,146.742,93.9299,-193.42,168.708,84.6555,-188.874,167.645,66.0274,-4.87417,49.6775,4.34145,-49.86684464,-223.219,-334.084,102.669,349.5039951
3103,-189.893,157.313,132.782,-184.925,153.858,116.543,-181.653,147.055,93.9926,-193.499,169.094,84.6964,-188.871,168.083,66.07,0.235438,43.79,4.25801,-43.9965311,510.961,-588.745,-8.34465,588.804134
3104,-189.896,157.426,132.862,-184.989,154.036,116.627,-181.694,147.349,94.0039,-193.454,169.441,84.7538,-188.913,168.567,66.0948,-4.18574,48.475,2.48253,-48.53852676,-442.117,468.492,-177.547,-501.0066779
3105,-189.871,157.544,132.905,-185.005,154.188,116.644,-181.728,147.608,93.9996,-193.465,169.812,84.8269,-188.907,169.046,66.1481,0.578165,47.8953,5.32418,-48.19031702,476.39,-57.9655,284.165,290.0168037
3106,-189.885,157.61,132.94,-184.984,154.297,116.652,-181.749,147.829,93.981,-193.399,170.133,84.8996,-188.871,169.534,66.1874,3.69251,48.7834,3.92944,-48.9413998,311.434,88.8109,-139.475,-165.3500879
3107,-189.806,157.645,132.965,-184.99,154.401,116.644,-181.813,148.105,93.941,-193.409,170.499,84.9674,-188.889,170.056,66.2412,-1.84327,52.1734,5.38826,-52.45090098,-553.578,339.001,145.882,-369.0572258
3108,-189.734,157.622,133.037,-184.981,154.453,116.68,-181.831,148.313,93.9105,-193.354,170.846,85.0553,-188.93,170.618,66.2629,-4.06504,56.2146,2.16439,-56.25625154,-222.176,404.12,-322.387,-516.9587529
3109,-189.65,157.629,133.081,-184.942,154.505,116.718,-181.875,148.564,93.8737,-193.335,171.227,85.1224,-188.869,171.142,66.3119,6.10501,52.3731,4.90174,-52.60198341,1017,-384.152,273.734,471.7023022
3110,-189.595,157.702,133.145,-184.899,154.588,116.75,-181.882,148.86,93.8438,-193.286,171.581,85.1868,-188.848,171.644,66.3541,2.08467,50.2467,4.2215,-50.42372381,-402.033,-212.64,-68.0238,223.2554747
3111,-189.554,157.809,133.211,-184.879,154.701,116.793,-181.845,149.072,93.8545,-193.235,171.921,85.2392,-188.869,172.162,66.3909,-2.16812,51.792,3.67686,-51.92235129,-425.279,154.525,-54.4637,-163.8422114
3112,-189.502,157.902,133.297,-184.832,154.89,116.863,-181.854,149.364,93.8794,-193.223,172.269,85.2917,-188.826,172.626,66.4241,4.33028,46.3873,3.32519,-46.50632742,649.84,-540.465,-35.1667,541.607896
3113,-189.422,157.983,133.405,-184.791,155.021,116.919,-181.831,149.686,93.8886,-193.15,172.603,85.3466,-188.797,173.087,66.4477,2.94149,46.1221,2.35811,-46.18234285,-138.879,-26.5241,-96.7085,100.2799175
3114,-189.352,158.024,133.491,-184.735,155.148,116.99,-181.784,149.87,93.912,-193.13,172.94,85.3941,-188.826,173.585,66.4527,-2.92212,49.7311,0.495464,-49.73356806,-586.361,360.906,-186.265,-406.1376504
3115,-189.296,158.045,133.544,-184.717,155.223,117.028,-181.822,150.105,93.8892,-193.086,173.218,85.4447,-188.774,174.015,66.5072,5.16921,43.0092,5.45681,-43.35398551,809.133,-672.191,496.134,835.4577706
3116,-189.231,158.061,133.598,-184.679,155.291,117.075,-181.875,150.335,93.8872,-193.042,173.53,85.4731,-188.746,174.496,66.5175,2.8491,48.1725,1.02147,-48.18332862,-232.011,516.325,-443.533,-680.6710128
3117,-189.202,158.109,133.643,-184.662,155.368,117.103,-181.859,150.506,93.8903,-193.032,173.846,85.5375,-188.777,175.013,66.5428,-3.12775,51.634,2.53096,-51.69599322,-597.686,346.154,150.949,-377.6349988
3118,-189.18,158.201,133.67,-184.634,155.484,117.142,-181.928,150.835,93.8532,-193.057,174.228,85.5804,-188.79,175.541,66.553,-1.3262,52.835,1.02445,-52.84493091,180.155,120.103,-150.651,-192.6666925
3119,-189.187,158.302,133.733,-184.698,155.678,117.189,-181.998,151.161,93.8865,-193.103,174.623,85.6212,-188.81,176.048,66.5992,-1.9297,50.6714,4.6216,-50.88172525,-60.3497,-216.365,359.714,419.7713366
3120,-189.21,158.421,133.826,-184.711,155.872,117.25,-182.04,151.485,93.9107,-193.133,175.022,85.669,-188.837,176.552,66.6211,-2.77013,50.3898,2.19122,-50.43742052,-84.0425,-28.1632,-243.038,244.6643318
3121,-189.219,158.56,133.909,-184.745,156.043,117.324,-182.072,151.771,93.9849,-193.152,175.323,85.7356,-188.907,177.05,66.6588,-7.00653,49.8787,3.77074,-50.02102752,-423.64,-51.111,157.952,166.0155674
3122,-189.242,158.652,133.949,-184.772,156.177,117.393,-182.065,152.008,94.018,-193.189,175.676,85.7639,-188.907,177.483,66.691,0.00596046,43.2208,3.21865,-43.34048062,701.249,-665.784,-55.2088,668.0691179
3123,-189.238,158.705,133.968,-184.787,156.31,117.406,-182.224,152.325,93.9663,-193.18,175.979,85.8171,-188.947,177.926,66.7073,-3.93689,44.3518,1.62721,-44.38164007,-394.285,113.1,-159.144,-195.2393985
3124,-189.285,158.79,133.965,-184.811,156.425,117.415,-182.244,152.496,93.9642,-193.203,176.288,85.8543,-188.989,178.352,66.7476,-4.22299,42.5398,4.02927,-42.73019542,-28.6102,-181.198,240.207,300.8855564
3125,-189.339,158.871,133.968,-184.865,156.519,117.402,-182.265,152.756,93.9521,-193.241,176.617,85.8846,-189.004,178.792,66.7718,-1.55568,44.0285,2.4192,-44.09491287,266.731,148.863,-161.007,-219.2793807
3126,-189.399,158.935,133.992,-184.907,156.639,117.427,-182.356,153.105,93.9546,-193.293,177.013,85.909,-189.054,179.303,66.7994,-4.92781,51.102,2.76119,-51.1765432,-337.213,707.358,34.1982,-708.1841971
3127,-189.439,159.018,134.072,-184.976,156.838,117.501,-182.375,153.38,93.9997,-193.303,177.421,85.9537,-189.108,179.844,66.8407,-5.427,54.0823,4.12464,-54.23935682,-49.9189,298.023,136.346,-327.7315063
3128,-189.503,159.187,134.162,-185.004,157.034,117.589,-182.485,153.774,94.0547,-193.31,177.885,86.0047,-189.026,180.288,66.9125,8.22097,44.3965,7.18236,-44.97372019,1364.8,-968.576,305.772,1015.694828
