Frame,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X5',Y5',Z5',yz_combined_velocity,X5'',Y5'',Z5'',yz_combined_acceleration
1468,262.543,388.027,133.326,260.737,396.129,121.443,260.594,385.951,104.028,262.182,408,97.0732,261.428,404.457,94.6586,50.7653,94.1694,247.683,-264.9806491,-2696.22,426.471,-3272.74,-3300.409766
1469,262.163,388.688,134.35,260.342,397.028,122.755,260.619,386.984,105.364,262.868,408.337,98.2915,261.743,405.308,96.7614,31.5279,85.0499,210.274,-226.8229278,-1923.74,-911.951,-3740.94,3850.491749
1470,261.715,389.153,135.499,259.96,397.678,124.049,260.713,387.562,106.741,263.543,408.402,99.381,261.949,405.922,98.4619,20.6023,61.4643,170.053,-180.8200293,-1092.55,-2358.56,-4022.12,4662.64459
1471,261.311,389.591,136.68,259.584,398.171,125.251,260.696,387.758,108.164,264.196,408.165,100.343,262.127,406.156,99.7508,17.7354,23.4038,128.894,-131.0015309,-286.698,-3806.05,-4115.92,5605.962366
1472,260.742,389.912,137.874,259.129,398.575,126.404,260.691,387.788,109.588,264.808,407.6,101.181,262.345,405.876,100.638,21.857,-28.0172,88.6716,92.99255961,412.166,-5142.09,-4022.2,6528.336879
1473,260.11,390.127,139.002,258.626,398.819,127.458,260.734,387.665,110.98,265.357,406.686,101.9,262.655,404.97,101.15,31.0242,-90.605,51.2682,104.1042475,916.719,-6258.79,-3740.34,7291.268448
1474,259.402,390.209,140.095,258.096,398.989,128.244,260.797,387.239,112.337,265.814,405.403,102.505,263.08,403.36,101.336,42.4623,-161.043,18.5676,162.1098505,1143.81,-7043.78,-3270.06,7765.830869
1475,258.47,390.208,141.212,257.626,398.953,128.689,260.841,386.335,113.55,266.149,403.74,103,263.606,401.01,101.26,52.5683,-234.926,-7.54148,235.0470153,1010.6,-7388.29,-2610.91,7836.050035
1476,257.64,390.099,142.146,257.334,398.725,128.881,261.01,385.031,114.628,266.327,401.694,103.388,264.175,397.943,101.009,56.8748,-306.734,-25.1673,307.7647474,430.644,-7180.87,-1762.58,7394.023412
1477,256.794,389.669,142.942,256.923,398.072,129.015,261.132,383.535,115.54,266.31,399.268,103.669,264.675,394.245,100.685,50.0828,-369.865,-32.413,371.282535,-679.195,-6313.03,-724.569,6354.474645
1478,255.976,389.096,143.585,256.34,397.199,129.202,261.191,382.008,116.452,266.059,396.476,103.839,264.935,390.08,100.412,25.9429,-416.437,-27.2766,417.3293518,-2413.99,-4657.21,513.643,4685.44919
1479,255.308,388.319,144.138,255.687,396.078,129.551,260.716,380.291,117.382,265.533,393.34,103.891,264.723,385.685,100.322,-21.2252,-439.483,-9.00254,439.5751961,-4716.81,-2304.61,1827.4,2941.193297
1480,254.724,387.322,144.563,254.897,394.776,130.008,259.909,378.349,118.227,264.689,389.897,103.812,263.852,381.211,100.432,-87.0436,-447.384,11.0477,447.5203852,-6581.84,-790.06,2005.03,2155.073109
1481,254.227,386.205,144.839,254.073,393.336,130.272,258.956,376.333,118.729,263.486,386.193,103.582,262.358,376.454,100.391,-149.435,-475.761,-4.16785,475.7792556,-6239.12,-2837.78,-1521.56,3219.959652
1482,253.819,384.887,144.869,253.297,391.608,130.275,257.577,373.857,118.943,261.881,382.29,103.174,260.164,371.448,99.8632,-219.342,-500.566,-52.7456,503.3372812,-6990.73,-2480.45,-4857.78,5454.416443
1483,253.28,383.38,144.628,252.478,389.632,129.922,256.026,371.083,118.747,259.834,378.263,102.554,257.516,366.327,98.9892,-264.82,-512.099,-87.4072,519.5049609,-4547.83,-1153.35,-3466.16,3653.009905
1484,252.58,381.632,144.185,251.491,387.391,129.274,254.334,368.077,118.265,257.304,374.204,101.676,254.602,361.312,97.6744,-291.383,-501.493,-131.471,518.4398257,-2656.28,1060.66,-4406.42,-4532.277226
1485,251.72,379.755,143.566,250.278,384.922,128.449,252.426,364.891,117.757,254.252,370.225,100.486,251.183,356.482,95.6158,-341.946,-483.048,-205.863,525.085655,-5056.26,1844.47,-7439.18,-7664.428788
1486,250.905,377.701,142.666,248.998,382.38,127.331,250.322,361.616,117.137,250.649,366.434,98.9261,246.998,351.887,92.5459,-418.524,-459.465,-306.988,552.5845803,-7657.86,2358.26,-10112.4,-10383.73844
1487,250.132,375.549,141.609,247.648,379.745,126.016,248.122,358.36,116.461,246.524,362.975,96.9258,242.087,347.891,88.622,-491.01,-399.661,-392.39,560.0882315,-7248.52,5980.43,-8540.23,-10425.9806
1488,249.472,373.374,140.295,246.314,377.17,124.43,246.177,355.528,115.414,241.996,359.873,94.4815,236.7,344.611,84.1044,-538.74,-327.983,-451.761,558.2659307,-4772.99,7167.76,-5937.07,-9307.286586
1489,249.062,371.155,138.583,245.082,374.684,122.422,244.484,353.077,113.586,237.629,357.167,91.6077,231.354,342.149,79.5151,-534.61,-246.209,-458.933,520.8055013,412.911,8177.46,-717.267,-8208.856437
1490,248.658,369.063,136.729,243.986,372.297,120.277,243.076,351.152,110.876,233.886,354.951,88.3209,226.812,340.28,75.1887,-454.199,-186.852,-432.642,471.267196,8041.11,5935.73,2629.16,-6491.946776
1491,248.072,367.12,134.827,242.895,370.049,118.077,241.555,349.525,107.682,231.004,353.204,84.6462,223.616,338.69,71.02,-319.602,-159.013,-416.867,446.1650254,13459.8,2783.83,1577.44,-3199.691614
1492,247.389,365.494,132.8,241.801,368.058,115.935,240.157,348.216,104.354,228.94,351.812,80.6051,221.379,337.216,66.8905,-223.674,-147.441,-412.945,438.47739,9592.77,1157.22,392.199,-1221.874864
1493,246.505,363.966,130.809,240.765,366.175,113.729,238.789,346.848,101.129,227.575,350.718,76.5986,220.259,336.382,63.1881,-112.002,-83.375,-370.248,379.5193962,11167.2,6406.61,4269.7,-7699.025249
1494,245.526,362.537,128.773,239.955,364.506,111.502,237.669,345.763,98.0863,226.76,350.161,72.8065,219.551,335.81,61.4057,-70.8044,-57.14,-178.232,187.1673728,4119.72,2623.5,19201.6,-19379.99471
1495,244.741,361.327,126.623,239.252,363.263,109.26,236.526,344.694,95.6287,225.472,348.728,70.0361,218.365,334.718,59.6523,-118.622,-109.27,-175.34,206.6011822,-4781.78,-5213.02,289.194,5221.035404
1496,244.127,360.364,124.486,238.495,362.184,107.15,235.562,343.529,93.8893,224.225,347.069,68.2397,216.482,333.366,58.2773,-188.267,-135.198,-137.508,192.8391798,-6964.5,-2592.8,3783.26,4586.465749
1497,243.666,359.587,122.475,237.903,361.338,105.239,234.732,342.266,93.0263,222.345,345.277,68.014,213.61,331.47,58.0337,-287.209,-189.59,-24.3578,191.1482946,-9894.22,-5439.22,11315,12554.45495
1498,243.338,358.987,120.681,237.531,360.581,103.655,234.141,341.046,92.7156,220.04,343.439,68.7947,210.077,329.404,58.3698,-353.311,-206.557,33.6066,209.2730222,-6610.16,-1696.65,5796.44,6039.647167
1499,243.216,358.458,119.199,237.362,359.84,102.401,233.642,340.008,92.2743,217.957,342.558,69.3262,206.87,329.085,58.2268,-320.691,-31.9421,-14.2965,34.99553778,3262.01,17461.5,-4790.31,-18106.65767
1500,243.216,358.054,118.066,237.391,359.051,101.543,232.887,339.334,91.4983,216.722,343.113,68.9537,204.812,330.599,57.6561,-205.784,151.375,-57.0703,-161.7758009,11490.7,18331.7,-4277.38,-18824.11232
1501,243.414,357.805,117.244,237.511,358.655,101.011,232.338,338.977,91.1589,215.969,343.826,68.7981,203.291,332.187,57.5888,-152.172,158.879,-6.72564,-159.0212906,5361.14,750.422,5034.47,-5090.090506
1502,243.63,357.776,117.015,237.863,358.42,100.882,232.23,338.835,91.1198,215.279,344.49,69.2085,201.833,333.448,57.8447,-145.759,126.097,25.5872,-128.6668497,641.346,-3278.26,3231.28,4603.05975
1503,243.95,358.12,117.172,238.445,358.587,101.023,232.223,339.014,91.219,214.807,345.29,69.5701,200.811,334.902,57.9746,-102.213,145.337,12.9931,-145.9166345,4354.57,1924.04,-1259.41,-2299.574628
1504,244.295,358.853,117.517,238.95,359.208,101.384,232.117,339.767,91.4863,214.532,346.521,69.9045,200.235,336.722,58.1204,-57.5751,182.053,14.5815,-182.6360177,4463.79,3671.65,158.846,-3675.084458
1505,244.582,360.007,118.03,239.354,360.315,101.925,231.985,341.008,91.9477,214.527,348.216,70.2483,199.991,338.99,58.1945,-24.3932,226.739,7.40364,-226.8598422,3318.19,4468.56,-717.789,-4525.84241
1506,244.845,361.434,118.761,239.854,361.835,102.572,231.951,342.593,92.5491,214.788,350.28,70.5677,199.999,341.582,58.2894,0.804663,259.274,9.48794,-259.447544,2519.79,3253.52,208.43,-3260.189482
1507,245.129,363.034,119.638,240.39,363.565,103.293,232.101,344.431,93.127,215.417,352.818,71.0076,200.18,344.495,58.479,18.0393,291.294,18.9688,-291.9109621,1723.47,3201.96,948.086,-3339.37343
1508,245.34,364.476,120.574,240.953,365.157,104.03,232.36,346.268,93.6686,215.783,354.989,71.5316,200.357,347.345,58.6809,17.722,285,20.1806,-285.7135919,-31.7395,-629.425,121.184,640.9847053
1509,245.583,365.731,121.554,241.565,366.713,104.79,232.673,348.055,94.1536,216.421,357.366,72.0743,200.762,350.352,58.834,40.4954,300.688,15.3176,-301.0779006,2277.34,1568.79,-486.299,-1642.433798
1510,246.014,366.668,122.494,242.19,368.001,105.671,233.104,349.779,94.566,217.185,359.772,72.6188,201.382,353.507,59.0115,62.0201,315.44,17.7518,-315.9391081,2152.47,1475.21,243.41,-1495.156504
1511,246.514,367.233,123.493,242.923,369.05,106.642,233.544,351.278,95.04,218.145,362.162,73.2005,202.269,356.659,59.3175,88.7156,315.276,30.5939,-316.7569145,2669.54,-16.3913,1284.22,1284.324602
1512,247.081,367.46,124.506,243.738,369.799,107.634,234.133,352.539,95.6022,219.23,364.424,73.9137,203.322,359.827,59.6968,105.238,316.817,37.9287,-319.079297,1652.24,154.078,733.472,-749.4806234
1513,247.672,367.554,125.448,244.48,370.25,108.637,234.71,353.547,96.1715,220.307,366.502,74.834,204.425,363.019,60.1881,110.362,319.192,49.1347,-322.9516243,512.451,237.525,1120.6,-1145.496611
1514,248.249,367.53,126.262,245.274,370.611,109.504,235.165,354.435,96.7951,221.288,368.515,75.6917,205.477,366.104,60.809,105.18,308.448,62.0883,-314.6349086,-518.262,-1074.37,1295.36,1682.922585
1515,248.812,367.529,126.891,245.956,370.876,110.24,235.432,355.31,97.3243,222.177,370.452,76.5249,206.458,369.148,61.3466,98.1018,304.425,53.7571,-309.1349324,-707.805,-402.331,-833.124,925.1842157
1516,249.346,367.523,127.3,246.659,371.089,110.735,235.637,356.039,97.7544,223.008,372.173,77.1674,207.315,372.065,61.9043,85.7115,291.646,55.7691,-296.9302643,-1239.03,-1277.92,201.203,1293.662311
1517,249.985,367.419,127.517,247.36,371.117,110.997,235.908,356.58,97.9933,223.501,373.539,77.6934,207.918,374.465,62.3251,60.305,240.001,42.0805,-243.6621605,-2540.65,-5164.44,-1368.86,5342.772521
1518,250.633,367.177,127.478,248.114,370.962,110.983,236.211,356.832,97.95,224.112,374.754,78.0216,208.404,376.503,62.774,48.5778,203.845,44.8916,-208.7295853,-1172.72,-3615.62,281.11,3626.531513
1519,251.341,366.856,127.165,248.924,370.634,110.721,236.769,356.985,97.576,224.755,375.736,78.0845,209.005,378.223,63.0807,60.086,172.001,30.6681,-174.7136983,1150.82,-3184.38,-1422.35,3487.60025
1520,252.088,366.451,126.662,249.802,370.226,110.239,237.377,356.92,96.9588,225.5,376.43,77.8781,209.64,379.332,63.2584,63.5088,110.85,17.7734,-112.2658285,342.28,-6115.14,-1289.47,6249.613596
1521,252.874,366.06,126.123,250.691,369.748,109.605,238.042,356.736,96.0913,226.233,376.888,77.2852,210.348,380.07,63.304,70.782,73.8829,4.55901,-74.02342524,727.326,-3696.68,-1321.43,3925.763654
1522,253.555,365.749,125.512,251.515,369.287,108.974,238.756,356.464,95.1707,227.375,377.474,76.8623,211.512,380.944,63.4132,116.406,87.3387,10.9158,-88.01819816,4562.44,1345.57,635.684,-1488.170949
1523,254.12,365.497,124.849,252.157,368.902,108.257,239.272,356.155,94.3098,228.65,377.954,76.3036,213.028,381.663,63.244,151.654,71.9607,-16.9113,-73.92113644,3524.72,-1537.8,-2782.72,3179.364628
1524,254.507,365.199,124.203,252.525,368.47,107.625,239.784,355.822,93.4615,229.846,378.068,75.4697,214.559,382.02,62.7624,153.092,35.6317,-48.1598,-59.90813284,143.796,-3632.9,-3124.85,4791.935927
1525,254.822,364.88,123.623,252.855,368.048,107.021,240.352,355.369,92.7255,230.977,377.986,74.9964,215.816,382.511,62.4978,125.66,49.1291,-26.4641,-55.80337853,-2743.15,1349.75,2169.57,-2555.163213
1526,255.103,364.577,123.152,253.176,367.594,106.619,240.973,354.777,92.2018,231.885,377.971,75.0645,216.885,382.908,62.5781,106.953,39.6669,8.03359,-40.47223152,-1870.69,-946.224,3449.77,3577.185054
1527,255.371,364.377,122.915,253.51,367.256,106.413,241.7,354.258,91.8333,232.867,377.854,75.2759,218.05,383.204,62.741,116.506,29.6265,16.2832,-33.80639147,955.313,-1004.04,824.966,1299.486523
1528,255.586,364.341,122.914,253.679,367.155,106.515,242.46,353.833,91.7161,233.805,377.702,75.5551,219.28,383.169,62.9263,123.002,-3.46005,18.5326,18.85283026,649.542,-3308.65,224.933,3316.287032
1529,255.839,364.448,123.256,253.793,367.26,106.88,243.243,353.555,91.9282,234.666,377.565,75.9946,220.444,382.901,63.1994,116.342,-26.8787,27.3079,38.31691423,-665.933,-2341.87,877.529,2500.882293
1530,256.061,364.646,123.871,253.895,367.528,107.612,244.083,353.461,92.5077,235.585,377.412,76.6029,221.647,382.35,63.6468,120.302,-55.0777,44.7407,70.95972994,395.924,-2819.9,1743.29,3315.252032
1531,256.326,364.911,124.731,254.04,367.976,108.545,244.998,353.555,93.3573,236.59,377.303,77.3836,223.031,381.47,64.1784,138.378,-87.9258,53.1599,102.7468796,1807.66,-3284.81,841.916,3390.987951
1532,256.528,365.351,125.811,254.147,368.568,109.699,246.013,353.809,94.425,237.687,377.246,78.2746,224.589,380.319,64.8408,155.839,-115.103,66.2394,132.801953,1746.12,-2717.67,1307.95,3016.034388
1533,256.671,365.918,127.033,254.296,369.3,110.964,247.027,354.235,95.5067,238.919,377.347,79.2359,226.523,379.118,65.7696,193.43,-120.124,92.8782,151.8424691,3759.12,-502.169,2663.88,2710.798841
1534,256.765,366.524,128.369,254.37,370.064,112.371,248.04,354.832,96.6668,240.374,377.713,80.3188,228.886,378.053,66.8773,236.247,-106.561,110.778,153.7108064,4281.7,1356.3,1790,-2245.807136
1535,256.731,367.06,129.757,254.388,370.834,113.808,248.962,355.452,97.8359,241.943,378.268,81.466,231.555,377.582,68.1165,266.907,-47.0161,123.919,132.5384179,3065.91,5954.5,1314.06,-6097.772047
1536,256.681,367.637,131.216,254.356,371.595,115.255,249.846,356.198,99.0081,243.554,379.005,82.8015,234.294,377.583,69.4355,273.931,0.0119209,131.901,-131.9010005,702.441,4702.81,798.255,-4770.076828
1537,256.513,368.18,132.717,254.311,372.321,116.737,250.72,357.094,100.176,245.308,379.979,84.1458,237.102,377.842,70.9581,280.803,25.9608,152.252,-154.4494566,687.242,2594.89,2035.05,-3297.708692
1538,256.367,368.76,134.233,254.223,373.101,118.263,251.447,358.049,101.31,246.845,381.043,85.7217,239.826,378.344,73.0211,272.375,50.1692,206.304,-212.3164832,-842.81,2420.84,5405.17,-5922.527251
1539,256.107,369.257,135.747,254.099,373.862,119.779,252.035,359.01,102.539,248.06,382.072,87.6167,242.179,378.996,75.6597,235.304,65.1777,263.856,-271.7869042,-3707.11,1500.84,5755.28,-5947.753238
1540,255.8,369.672,137.321,253.882,374.51,121.38,252.365,359.992,103.895,249.055,382.999,89.7421,243.998,379.703,78.7772,181.942,70.7567,311.749,-319.6778841,-5336.25,557.899,4789.31,-4821.694886
1541,255.509,370.053,138.871,253.606,375.153,123.076,252.4,360.946,105.529,249.913,383.772,92.0118,245.24,380.533,82.307,124.194,82.9816,352.98,-362.6028493,-5774.8,1222.49,4123.08,-4300.49654
1542,255.204,370.415,140.446,253.334,375.793,124.82,252.203,361.903,107.363,250.69,384.347,94.3495,245.88,381.261,86.1174,63.9245,72.7922,381.041,-387.9316281,-6026.92,-1018.94,2806.04,2985.313921
1543,254.85,370.732,141.969,252.883,376.352,126.636,251.76,362.773,109.248,251.423,384.689,96.6879,246.249,381.935,89.9403,36.8968,67.3741,382.294,-388.1854863,-2702.77,-541.806,125.319,556.1102349
1544,254.344,371.02,143.485,252.391,376.975,128.354,251.134,363.447,111.209,252.128,384.772,98.9686,246.57,382.254,93.3255,32.115,31.969,338.516,-340.022204,-478.178,-3540.52,-4377.74,5630.26548
1545,253.755,371.267,145,251.755,377.425,130.063,250.709,363.938,113.138,252.805,384.579,101.141,247.057,382.205,96.2004,48.703,-4.95613,287.491,287.5337168,1658.8,-3692.51,-5102.53,6298.447626
1546,253.038,371.51,146.449,251.057,377.768,131.617,250.397,364.181,114.91,253.439,384.101,103.163,247.838,381.704,98.7528,78.1417,-50.1007,255.242,260.1125885,2943.87,-4514.46,-3224.91,5548.008075
1547,252.297,371.709,147.773,250.201,377.955,133.086,250.233,364.186,116.608,254.004,383.336,104.999,248.741,380.858,100.927,90.2727,-84.5373,217.457,233.3111698,1213.1,-3443.66,-3778.49,5112.316586
1548,251.468,371.744,149.035,249.372,378.128,134.334,250.247,364.135,118.221,254.466,382.289,106.621,249.72,379.64,102.621,97.8678,-121.868,169.314,208.6121761,759.512,-3733.04,-4814.27,6092.026204
1549,250.597,371.871,150.241,248.447,378.165,135.494,250.26,363.769,119.744,254.785,380.973,108.005,250.575,377.874,103.824,85.4954,-176.558,120.335,213.6661873,-1237.24,-5469.02,-4897.94,7341.661665
1550,249.705,371.942,151.28,247.596,378.157,136.463,250.218,363.162,121.222,254.92,379.409,109.135,251.439,375.685,104.611,86.4893,-218.955,78.7132,232.6737198,99.3907,-4239.68,-4162.19,5941.271926
1551,248.666,371.979,152.268,246.668,378.1,137.274,250.287,362.694,122.537,254.826,377.621,109.999,252.185,373.265,105.29,74.5684,-242.007,67.8808,251.3467546,-1192.09,-2305.21,-1083.24,2547.037896
1552,247.684,372.082,153.001,245.792,378.039,137.943,249.957,362.156,123.826,254.465,375.642,110.591,252.587,370.623,106.05,40.2033,-264.198,75.9937,274.9102138,-3436.51,-2219.08,811.294,2362.734433
1553,246.749,372.272,153.585,244.92,378.027,138.519,249.478,361.633,125.069,253.801,373.509,110.907,252.522,367.647,106.663,-6.49989,-297.54,61.2773,303.7843957,-4670.32,-3334.28,-1471.64,3644.605247
1554,245.949,372.496,154.056,244.07,378.016,139.047,248.684,361.071,126.073,252.809,371.265,110.948,251.694,364.246,106.982,-82.8058,-340.086,31.9637,341.5847852,-7630.59,-4254.58,-2931.36,5166.654858
1555,245.266,372.659,154.342,243.268,377.909,139.397,247.584,360.304,126.713,251.472,368.956,110.719,250.279,360.555,107.07,-141.504,-369.117,8.8267,369.2225214,-5869.87,-2903.04,-2313.7,3712.256582
1556,244.664,372.635,154.427,242.526,377.667,139.422,246.094,359.187,126.936,249.79,366.636,110.226,248.028,356.623,106.599,-225.088,-393.182,-47.1577,395.9999164,-8358.36,-2406.54,-5598.44,6093.764453
1557,244.188,372.359,154.281,241.764,377.057,139.19,244.63,357.891,126.831,247.776,364.361,109.477,245.31,352.83,105.591,-271.82,-379.312,-100.785,392.473196,-4673.15,1387,-5362.78,-5539.239869
1558,243.72,371.848,153.868,241.098,376.243,138.733,243.196,356.392,126.53,245.465,362.19,108.484,242.447,349.576,104.204,-286.323,-325.391,-138.745,353.7364526,-1450.33,5392.13,-3795.92,-6594.245566
1559,243.321,371.063,153.252,240.36,375.16,138.154,241.753,354.818,126.034,242.914,360.188,107.258,239.431,346.917,102.265,-301.567,-265.974,-193.872,329.1329839,-1524.39,5941.69,-5512.76,-8105.196042
1560,242.973,370.096,152.389,239.639,373.925,137.334,240.355,353.198,125.333,240.201,358.419,105.809,236.219,344.693,99.8726,-321.199,-222.373,-239.221,326.6135912,-1963.23,4360.08,-4534.87,-6290.893698
1561,242.652,369.034,151.196,238.91,372.629,136.205,239.088,351.659,124.401,237.38,356.918,104.111,232.767,342.863,97.0696,-345.187,-182.936,-280.295,334.710124,-2398.79,3943.74,-4107.36,-5694.16292
1562,242.383,367.863,149.726,238.203,371.218,134.788,237.917,350.106,123.135,234.493,355.711,102.093,229.352,341.644,93.9255,-341.547,-121.975,-314.414,337.2448132,364.035,6096.06,-3411.92,-6985.924821
1563,242.107,366.497,148.056,237.526,369.684,133.222,237.056,348.703,121.351,231.784,354.902,99.8178,226.085,341.073,90.7436,-326.657,-57.0416,-318.193,323.2654163,1488.92,6493.33,-377.968,-6504.321202
1564,241.895,365.098,146.164,237.051,368.085,131.384,236.355,347.311,119.172,229.578,354.373,97.4352,223.444,340.989,87.4142,-264.099,-8.44896,-332.94,333.0471866,6255.81,4859.27,-1474.69,-5078.111414
1565,241.625,363.737,144.063,236.755,366.677,129.331,235.982,346.163,116.694,228.062,353.927,94.9607,221.486,341.057,84.0171,-195.794,6.81281,-339.709,-339.777308,6830.54,1526.18,-676.885,-1669.550447
1566,241.428,362.482,141.834,236.481,365.329,127.123,235.695,345.092,114.019,227.052,353.501,92.2671,220.194,341.062,80.6457,-129.196,0.503659,-337.137,-337.1373762,6659.78,-630.915,257.269,681.3523872
1567,241.256,361.431,139.51,236.297,364.053,124.84,235.604,344.116,111.223,226.496,353.188,89.2989,219.424,341.023,77.2387,-77.0479,-3.87728,-340.699,340.7210617,5214.81,-438.094,-356.212,564.6355832
1568,241.176,360.437,137.173,236.323,362.931,122.39,235.736,343.277,108.156,226.334,352.955,86.0448,219.19,341.243,73.7045,-23.365,21.9315,-353.423,-354.1028207,5368.29,2580.88,-1272.48,-2877.524444
1569,241.171,359.562,134.738,236.48,361.951,119.92,235.919,342.509,105.064,226.431,352.801,82.7207,219.48,341.535,69.916,28.9932,29.2569,-378.847,-379.9750197,5235.82,732.541,-2542.36,-2645.791127
1570,241.19,358.776,132.24,236.751,361.094,117.26,236.352,341.969,101.908,226.872,352.717,79.2842,219.952,341.755,65.9805,47.2382,22.0269,-393.554,-394.1699319,1824.5,-723.004,-1470.67,1638.78157
1571,241.298,358.2,129.674,237.016,360.4,114.521,236.775,341.598,98.6528,227.638,352.902,75.7904,220.967,342.514,63.07,101.416,75.8886,-291.045,-300.7761155,5417.76,5386.17,10250.9,-11579.80043
1572,241.453,357.812,127.157,237.389,359.923,111.785,237.078,341.488,95.6231,228.404,353.68,72.6946,221.787,343.3,61.44,82.0488,78.5977,-163.001,-180.9611131,-1936.7,270.903,12804.4,-12807.26543
1573,241.777,357.696,124.755,237.815,359.899,109.291,237.223,341.481,93.2048,228.716,353.888,70.1011,222.259,343.628,59.6846,47.2233,32.8094,-175.541,-178.5807924,-3482.55,-4578.83,-1254.01,4747.444075
1574,242.167,357.926,122.816,238.289,360.167,107.239,237.442,341.712,91.3231,228.859,353.911,68.1053,222.071,343.898,58.3631,-18.8127,26.9353,-132.15,-134.8670934,-6603.6,-587.404,4339.11,4378.689193
1575,242.738,358.599,121.263,238.907,360.724,105.665,237.63,341.955,90.1312,228.546,354.293,67.1676,221.333,344.639,57.9676,-73.8397,74.1541,-39.554,-84.04373542,-5502.7,4721.88,9259.62,-10394.07106
1576,243.312,359.46,120.376,239.651,361.441,104.645,237.695,342.421,89.5095,228.255,355.117,66.7696,220.648,345.925,57.6767,-68.4574,128.588,-29.09,-131.8374068,538.23,5443.39,1046.4,-5543.054
1577,243.965,360.404,119.962,240.501,362.291,104.216,237.985,343.179,89.3647,228.291,356.518,67.148,219.855,347.793,57.7357,-79.2965,186.798,5.90496,-186.8913089,-1083.91,5820.99,3499.5,-6791.938223
1578,244.783,361.508,120.073,241.492,363.298,104.397,238.329,344.259,89.7011,228.65,358.115,67.7164,219.352,349.732,57.9384,-50.3719,193.927,20.2693,-194.9833989,2892.46,712.872,1436.43,-1603.595221
1579,245.663,362.972,120.533,242.655,364.699,104.887,238.762,345.597,90.3364,229.18,359.893,68.3312,219.321,351.874,58.146,-3.09199,214.189,20.7618,-215.1928904,4727.99,2026.26,49.2483,-2026.858402
1580,246.54,364.47,121.146,243.697,366.078,105.54,239.287,347.1,91.0481,230.041,361.877,69.0477,219.836,354.481,58.3322,51.5714,260.63,18.6142,-261.2938678,5466.34,4644.1,-214.763,-4649.063127
1581,247.467,365.739,121.779,244.855,367.496,106.226,239.704,348.597,91.7381,231.091,363.912,69.6078,220.529,357.031,58.4757,69.3083,255.063,14.3532,-255.4665307,1773.69,-556.707,-426.099,701.0585151
