Frame,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X5',Y5',Z5',yz_combined_velocity,X5'',Y5'',Z5'',yz_combined_acceleration
415,-190.215,149.031,138.714,-183.949,146.592,122.335,-179.746,140.855,100.283,-186.572,163.819,94.7485,-184.594,166.875,74.952,-14.0697,-457.567,452.575,643.5772604,1447.35,-30240.3,27442.8,40861.69157
416,-189.86,148.588,138.708,-183.01,145.858,122.97,-179.965,140.261,102.042,-187.427,162.923,99.0197,-183.94,157.96,81.1647,65.4355,-891.556,621.269,1086.667967,7950.51,-43398.9,16869.4,47236.12798
417,-189.462,148.212,138.771,-181.909,145.113,123.669,-179.635,139.015,103.697,-186.327,161.094,100.222,-183.064,149.46,87.7589,87.5562,-849.955,659.426,1075.763055,2212.08,4160.11,3815.67,6062.932515
418,-188.831,147.826,138.807,-181.262,144.05,123.913,-178.868,136.169,105.015,-185.415,157.147,97.8921,-182.735,142.316,92.0393,32.9241,-714.441,428.036,832.8509829,-5463.21,13551.4,-23139,27366.04514
419,-187.9,147.202,138.611,-180.672,142.82,123.565,-178.526,132.113,105.322,-186.239,150.343,93.1486,-182.9645,134.089,91.1193,33.41983333,-833.894,155.2793333,848.2280793,-2982.8,9093.6275,-18947.725,21227.5161
420,-186.848,146.388,137.976,-180.118,141.306,122.613,-178.686,127.499,104.329,-188.087,140.979,88.0455,-183.194,125.862,90.1993,33.91556667,-953.347,-117.4773333,960.5578724,-502.39,4635.855,-14756.45,15475.67006
421,-185.943,145.081,137.109,-179.626,139.342,121.466,-178.914,122.331,102.956,-189.439,130.519,83.9926,-182.85,115.134,86.297,34.4113,-1072.8,-390.234,1141.570153,1978.02,178.0825,-10565.175,10750.21857
422,-185.054,143.376,136.022,-179.023,136.876,120.304,-178.82,117.345,102.274,-189.052,120.596,81.3005,-182.06,103.978,81.7573,78.9955,-1115.59,-453.973,1204.422074,4458.43,-4279.69,-6373.9,8878.059798
423,-184.158,141.499,134.761,-178.418,134.241,118.989,-178.582,112.896,102.324,-187.821,112.736,79.5514,-182.039,94.4248,77.58,2.12491,-955.302,-417.733,1042.642206,-7687.06,16029.2,3623.96,18142.74594
424,-183.276,139.378,133.426,-177.943,131.47,117.675,-178.733,109.84,101.865,-187.015,107.593,77.9642,-182.098,88.1551,73.904,-5.92619,-626.963,-367.595,726.7796691,-805.11,32833.9,5013.87,33224.2695
425,-182.362,137.069,132.035,-177.586,128.808,116.095,-178.882,107.746,100.038,-186.401,104.404,75.6558,-181.846,84.641,69.5997,25.1591,-351.41,-430.428,555.6592942,3108.53,27555.3,-6283.37,28433.04865
426,-181.547,134.709,130.421,-177.149,126.257,114.186,-179.071,106.164,97.2574,-185.718,102.318,72.5057,-182.406,82.6335,64.1464,-55.93,-200.748,-545.332,581.1082083,-8108.91,15066.3,-11490.4,20610.12152
427,-180.713,132.228,128.754,-176.934,123.75,112.109,-179.871,104.454,94.4133,-186.728,101.263,69.4212,-184.707,81.4538,60.9069,-230.081,-117.97,-323.952,344.763425,-17415.1,8277.74,22137.9,29358.01941
428,-180.023,130.008,127.361,-176.918,121.584,110.434,-180.714,102.855,92.5412,-188.444,100.734,67.6544,-186.035,81.3191,59.4041,-132.827,-13.4781,-150.28,150.8831918,9725.39,10449.2,17367.2,22480.85023
429,-179.555,128.547,126.732,-176.484,119.906,110.144,-180.426,101.424,92.483,-188.396,100.104,67.5441,-185.877,81.02,59.2401,15.7759,-29.9081,-16.4032,34.11098673,14860.3,-1643,13387.7,20068.84342
430,-179.011,128.066,126.681,-175.797,119.057,110.354,-179.694,100.292,92.8529,-187.368,99.1039,67.7802,-185.24,80.1361,59.1856,63.7218,-88.3825,-5.44377,88.54999118,4794.6,-5847.44,1095.94,7640.800233
431,-178.44,127.795,126.686,-175.059,118.668,110.455,-178.979,99.3902,93.13,-186.942,99.4852,68.0968,-185.095,80.9284,59.1201,14.5108,79.2272,-6.54832,79.49735665,-4921.11,16761,-110.455,17468.84784
432,-177.847,127.449,126.772,-174.4,118.36,110.541,-178.536,98.7657,93.2812,-186.964,99.9289,68.3852,-185.047,81.7329,59.1611,4.78625,80.4462,4.1008,80.55065273,-972.45,121.891,1064.91,1447.25593
433,-177.393,127.091,126.998,-173.914,117.995,110.667,-178.233,98.2595,93.3912,-186.855,100.445,68.6564,-184.979,82.6156,59.2137,6.78152,88.2737,5.25862,88.43019392,199.527,782.758,115.782,816.0432475
434,-177.08,126.844,127.44,-173.459,117.69,111.024,-177.918,97.9851,93.5731,-186.672,101.007,69.0662,-184.926,83.4753,59.3686,5.27948,85.973,15.4898,87.35725862,-150.204,-230.074,1023.11,1059.362714
435,-176.867,126.723,128.087,-173.002,117.533,111.599,-177.62,97.849,93.9388,-186.546,101.636,69.6077,-184.873,84.3569,59.5611,5.3674,88.153,19.2501,90.23035941,8.79169,218.004,376.031,434.744006
436,-176.643,126.742,128.732,-172.7,117.552,112.218,-177.317,97.9257,94.2112,-186.443,102.305,70.0592,-184.854,85.2901,59.6952,1.8537,93.326,13.4077,94.28419112,-351.369,517.294,-584.237,855.7956116
437,-176.506,126.959,129.367,-172.493,117.775,112.754,-177.062,98.2271,94.4546,-186.33,103.008,70.3767,-184.882,86.2475,59.781,-2.81334,95.734,8.58307,96.11798919,-466.704,240.803,-482.462,713.1397408
438,-176.433,127.281,129.95,-172.449,118.142,113.26,-176.977,98.5812,94.7472,-186.184,103.69,70.7128,-184.76,87.0982,59.8936,12.2383,85.0737,11.2612,85.81578559,1505.17,-1066.03,267.811,1863.780948
439,-176.454,127.611,130.484,-172.443,118.544,113.739,-176.966,99.0688,95.0016,-186.176,104.444,70.985,-184.723,87.9468,59.9597,3.71933,84.8576,6.60606,85.11434842,-851.899,-21.6067,-465.512,971.0304721
440,-176.682,128.127,130.86,-172.46,119.06,114.068,-176.785,99.5631,95.1348,-186.167,105.123,71.2052,-184.635,88.713,60.0561,8.76486,76.6233,9.63844,77.22713013,504.553,-823.438,303.239,1012.214286
441,-177.049,128.764,131.001,-172.632,119.655,114.238,-176.815,100.023,95.2374,-186.258,105.652,71.3651,-184.646,89.3915,60.0994,-1.05649,67.8502,4.32953,67.98819361,-982.136,-877.306,-530.891,1419.895135
442,-177.591,129.324,130.983,-173.125,120.218,114.224,-176.931,100.379,95.2554,-186.559,106.17,71.4828,-184.726,90.0494,60.1099,-8.00639,65.7909,1.04904,65.79926297,-694.99,-205.934,-328.049,795.635632
443,-178.334,129.807,130.896,-173.731,120.726,114.167,-177.13,100.772,95.1888,-186.842,106.803,71.5826,-184.778,90.8416,60.1626,-5.26607,79.2205,5.27166,79.3957053,274.032,1342.97,422.262,1434.213079
444,-179.191,130.335,130.695,-174.359,121.258,114.06,-177.25,101.179,95.1201,-187.189,107.532,71.7944,-184.857,91.7736,60.2352,-7.9155,93.1971,7.26059,93.47949302,-264.943,1397.65,198.893,1436.37695
445,-180.333,130.898,130.441,-175.159,121.813,113.886,-177.356,101.572,95.0608,-187.626,108.238,71.9988,-184.916,92.697,60.3152,-5.86957,92.3418,8.00267,92.6879213,204.593,-85.5327,74.2078,233.8395518
446,-181.396,131.395,130.162,-176.033,122.354,113.683,-177.412,102.005,94.9443,-188.025,108.897,72.2105,-185.097,93.6565,60.3952,-18.0423,95.9516,7.99671,96.2842506,-1217.28,360.981,-0.596046,1269.67643
447,-182.634,131.844,129.809,-177.023,122.891,113.411,-177.529,102.466,94.8033,-188.436,109.576,72.4481,-185.196,94.5691,60.4957,-9.89139,91.2547,10.0505,91.80649662,815.094,-469.685,205.375,962.8920597
448,-184.097,132.251,129.344,-178.119,123.323,113.11,-177.635,102.847,94.6917,-188.827,110.192,72.6517,-185.283,95.4,60.5827,-8.75294,83.0859,8.70302,83.54046526,113.845,-816.882,-134.744,835.7109737
449,-185.701,132.408,128.917,-179.339,123.618,112.822,-177.883,103.198,94.5783,-189.364,110.696,72.846,-185.488,96.1738,60.6898,-20.5383,77.3862,10.7098,78.1237721,-1178.53,-569.969,200.681,1324.413261
450,-187.438,132.466,128.44,-180.575,123.872,112.503,-178.121,103.456,94.4428,-189.794,111.23,73.0097,-185.646,96.9433,60.7249,-15.8086,76.9436,3.50662,77.02346373,472.963,-44.2564,-720.322,862.8536446
451,-189.154,132.375,128.011,-181.797,123.953,112.257,-178.416,103.765,94.3374,-190.163,111.712,73.2182,-185.766,97.6716,60.8421,-11.9686,72.8369,11.7209,73.77393509,384.003,-410.676,821.427,995.4171976
452,-190.705,132.18,127.647,-182.973,123.98,112.069,-178.642,104.026,94.2536,-190.611,112.193,73.4307,-185.897,98.4287,60.9438,-13.0877,75.7106,10.1663,76.39010805,-111.908,287.369,-155.456,345.3562082
453,-192.012,132.039,127.356,-183.851,124.017,111.873,-178.863,104.386,94.1218,-190.855,112.771,73.5752,-186.01,99.2077,61.0466,-11.2727,77.8936,10.287,78.56993884,181.496,218.302,12.0699,284.1517969
454,-192.98,131.838,127.096,-184.668,123.92,111.784,-179.1,104.62,94.0872,-191.055,113.335,73.8115,-186.188,100.017,61.1569,-17.8456,80.9588,11.028,81.70645067,-657.29,306.517,74.096,729.0219699
455,-193.75,131.697,126.975,-185.347,123.931,111.779,-179.567,104.935,94.2414,-191.287,113.895,74.1433,-186.32,100.753,61.3121,-13.2099,73.5909,15.5237,75.21041035,463.575,-736.788,449.568,979.7294138
456,-194.697,131.807,126.917,-186.144,124.117,111.882,-180.072,105.435,94.3664,-191.706,114.498,74.4363,-186.46,101.489,61.4951,-14.0145,73.5402,18.2904,75.78060272,-80.4663,-5.06639,276.677,288.1851073
457,-195.626,132.163,127.008,-186.983,124.646,111.964,-180.551,106.129,94.5031,-192.213,115.128,74.6006,-186.763,102.295,61.5785,-30.2777,80.6242,8.34055,81.05446564,-1626.31,708.401,-994.988,2033.892159
458,-196.391,132.707,127.17,-187.713,125.262,112.027,-180.977,106.991,94.5981,-192.626,115.864,74.8083,-186.887,103.089,61.7299,-12.356,79.4172,15.1433,80.84807475,1792.16,-120.699,680.275,1920.723767
459,-197.091,133.287,127.428,-188.369,125.949,112.279,-181.371,107.877,94.8277,-192.971,116.551,75.0785,-187.02,103.862,61.8647,-13.3231,77.258,13.4829,78.42567919,-96.7085,-215.918,-166.036,289.0347211
460,-197.736,133.91,127.76,-189.059,126.743,112.589,-181.763,108.702,95.1428,-193.36,117.26,75.3227,-187.217,104.701,61.9832,-19.6695,83.9077,11.8516,84.74056019,-634.64,664.964,-163.13,933.5718761
461,-198.428,134.506,128.112,-189.648,127.476,112.882,-182.173,109.513,95.4001,-193.71,117.946,75.5202,-187.417,105.475,62.0919,-19.9959,77.4853,10.8648,78.24331023,-32.6335,-642.24,-98.6829,650.5962478
462,-199.021,135.147,128.442,-190.155,128.121,113.154,-182.565,110.28,95.6837,-193.867,118.68,75.6931,-187.552,106.364,62.1333,-13.569,88.8124,4.13954,88.9088195,642.687,1132.71,-672.527,1465.732271
463,-199.419,135.721,128.811,-190.648,128.782,113.49,-182.869,111.035,95.9335,-194.02,119.416,75.8763,-187.585,107.176,62.2475,-3.2261,81.2076,11.4173,82.00627438,1034.29,-760.481,727.773,1475.71701
464,-199.734,136.235,129.229,-190.919,129.416,113.827,-183.122,111.74,96.1866,-194.131,120.149,76.0663,-187.594,107.986,62.2959,-0.89258,81.0616,4.844,81.20620254,233.352,-14.6031,-657.327,697.6712631
465,-200.004,136.731,129.57,-191.193,129.965,114.181,-183.273,112.4,96.4188,-194.155,120.894,76.2383,-187.638,108.813,62.3415,-4.39882,82.6575,4.56087,82.78323406,-350.624,159.591,-28.3122,386.274588
466,-200.072,137.087,129.886,-191.247,130.423,114.417,-183.345,112.917,96.5744,-194.146,121.62,76.3947,-187.625,109.617,62.4338,1.2368,80.4536,9.23313,80.98167967,563.562,-220.388,467.226,764.508426
467,-200.061,137.416,130.101,-191.242,130.751,114.602,-183.337,113.345,96.6602,-194.142,122.29,76.5859,-187.608,110.426,62.4862,1.68234,80.8544,5.23478,81.02368124,44.5545,40.0841,-399.835,404.3017014
468,-199.985,137.542,130.331,-191.137,130.928,114.795,-183.381,113.7,96.7576,-194.085,122.894,76.7938,-187.568,111.2,62.5652,4.0099,77.4451,7.90358,77.84735121,232.756,-340.939,266.88,491.5686032
469,-199.799,137.634,130.489,-190.998,131.063,114.964,-183.302,113.963,96.8009,-194.035,123.486,77.0024,-187.568,111.948,62.6446,0.064075,74.7703,7.93412,75.19007928,-394.583,-267.476,3.05474,476.7058694
470,-199.498,137.708,130.675,-190.762,131.119,115.095,-183.145,114.141,96.8561,-193.946,124.053,77.2136,-187.542,112.691,62.6869,2.54512,74.2793,4.23044,74.39967091,248.104,-49.0993,-370.368,448.4849958
471,-199.222,137.721,130.851,-190.486,131.17,115.272,-183.01,114.326,96.9392,-193.768,124.544,77.4618,-187.506,113.419,62.7709,3.66271,72.8227,8.40277,73.30588093,111.759,-145.659,417.233,455.8398783
472,-198.879,137.698,131.101,-190.27,131.19,115.477,-182.958,114.546,96.9934,-193.683,125.074,77.719,-187.465,114.142,62.8778,4.10527,72.2893,10.6953,73.0762091,44.2564,-53.3462,229.254,239.5033246
473,-198.541,137.696,131.332,-190.032,131.237,115.689,-182.909,114.771,97.0759,-193.578,125.653,77.9923,-187.432,114.886,62.9547,3.26782,74.4201,7.68751,74.81610184,-83.7445,213.087,-300.78,378.0050519
474,-198.279,137.716,131.533,-189.837,131.314,115.877,-182.822,114.999,97.1755,-193.503,126.171,78.2765,-187.372,115.658,63.0564,5.96344,77.2156,10.1715,77.88265722,269.562,279.546,248.402,460.9915309
475,-198.006,137.831,131.725,-189.642,131.432,116.054,-182.733,115.293,97.2983,-193.449,126.793,78.5296,-187.361,116.443,63.1432,1.10716,78.5112,8.67918,78.98947203,-485.629,129.566,-149.235,524.3033084
476,-197.82,138.036,131.881,-189.516,131.673,116.206,-182.732,115.707,97.3448,-193.369,127.453,78.7441,-187.325,117.239,63.2148,3.5733,79.5551,7.15479,79.87618516,246.614,104.383,-152.439,308.1427014
477,-197.637,138.225,132.081,-189.475,131.937,116.332,-182.724,116.097,97.3958,-193.291,128.081,78.9495,-187.351,118.025,63.316,-2.58237,78.553,10.1224,79.20250495,-615.567,-100.21,296.757,690.673217
478,-197.602,138.486,132.248,-189.415,132.204,116.478,-182.731,116.503,97.4665,-193.335,128.711,79.1341,-187.332,118.835,63.3873,1.9595,81.0213,7.13021,81.33443888,454.187,246.838,-299.215,597.2808765
479,-197.413,138.701,132.452,-189.382,132.458,116.609,-182.769,116.922,97.5415,-193.248,129.326,79.3293,-187.314,119.599,63.4479,1.72257,76.4318,6.06105,76.67174433,-23.6928,-458.956,-106.916,471.8400044
480,-197.364,138.953,132.621,-189.337,132.771,116.753,-182.719,117.31,97.6278,-193.198,129.914,79.5265,-187.292,120.35,63.5402,2.23815,75.0586,9.22978,75.62395304,51.558,-137.314,316.873,349.1731091
481,-197.297,139.289,132.774,-189.265,133.097,116.871,-182.765,117.773,97.6936,-193.184,130.535,79.7258,-187.3,121.105,63.604,-0.798702,75.5437,6.37546,75.81224901,-303.686,48.5033,-285.432,419.5821533
482,-197.173,139.663,132.958,-189.228,133.474,117.008,-182.713,118.224,97.7943,-193.16,131.215,79.8786,-187.257,121.868,63.6877,4.25577,76.2485,8.37594,76.70717126,505.447,70.4825,200.048,548.1456512
483,-197.012,140.031,133.155,-189.107,133.894,117.148,-182.679,118.733,97.8642,-193.112,131.913,80.0243,-187.22,122.646,63.7579,3.76403,77.8444,7.01398,78.15975004,-49.1738,159.591,-136.197,215.4923959
484,-196.918,140.403,133.369,-189.028,134.345,117.349,-182.691,119.31,97.9549,-192.995,132.542,80.2326,-187.207,123.422,63.8229,1.27405,77.6254,6.50287,77.89730447,-248.998,-21.9047,-51.111,255.1316409
485,-196.788,140.753,133.61,-188.961,134.763,117.551,-182.636,119.829,98.0462,-192.945,133.221,80.3725,-187.202,124.231,63.8936,0.536442,80.8686,7.0706,81.17711408,-73.7607,324.324,56.7734,337.4165331
486,-196.687,141.083,133.844,-188.888,135.194,117.732,-182.56,120.35,98.1118,-192.837,133.894,80.5321,-187.188,125.035,63.9443,1.38879,80.4082,5.07236,80.56803003,85.2346,-46.0446,-199.825,222.0699729
487,-196.563,141.382,134.084,-188.778,135.6,117.928,-182.578,120.919,98.1592,-192.787,134.546,80.7063,-187.134,125.823,64.0181,5.3674,78.8242,7.3798,79.16890775,397.861,-158.399,230.744,486.4426092
488,-196.491,141.713,134.315,-188.722,136.008,118.127,-182.525,121.459,98.2723,-192.766,135.228,80.8567,-187.124,126.638,64.0784,1.04606,81.4661,6.02752,81.68877797,-432.134,264.198,-135.228,524.2394388
489,-196.453,142.037,134.506,-188.644,136.391,118.332,-182.47,121.978,98.3438,-192.764,135.923,80.9918,-187.109,127.421,64.1685,1.48714,78.2743,9.01222,78.79140911,44.1074,-319.183,298.47,439.2124669
490,-196.431,142.379,134.71,-188.691,136.844,118.464,-182.474,122.539,98.4371,-192.76,136.617,81.1191,-187.153,128.208,64.2093,-4.43608,78.7422,4.07398,78.84751977,-592.321,46.7896,-493.824,772.5901738
491,-196.458,142.73,134.902,-188.655,137.281,118.625,-182.483,123.11,98.5003,-192.737,137.269,81.2654,-187.146,128.974,64.266,0.692904,76.5681,5.67436,76.77807173,512.898,-217.408,160.038,579.6056921
492,-196.43,143.083,135.098,-188.671,137.75,118.776,-182.496,123.694,98.5818,-192.735,137.945,81.3792,-187.131,129.711,64.3513,1.53929,73.7444,8.53166,74.23628327,84.6386,-282.377,285.73,410.538787
493,-196.435,143.425,135.263,-188.633,138.186,118.925,-182.464,124.219,98.6673,-192.749,138.592,81.4962,-187.151,130.467,64.3922,-2.04891,75.5936,4.0859,75.7039427,-358.82,184.923,-444.576,600.4965679
494,-196.464,143.764,135.438,-188.661,138.604,119.086,-182.486,124.783,98.7477,-192.727,139.275,81.6141,-187.166,131.263,64.4561,-1.49608,79.5454,6.38813,79.80149664,55.2833,395.179,230.223,460.6791888
495,-196.534,144.111,135.577,-188.736,139.09,119.211,-182.526,125.368,98.7977,-192.739,139.946,81.7433,-187.188,132.062,64.5149,-2.20537,79.9641,5.88447,80.1803235,-70.9295,41.8723,-50.3659,96.54536426
496,-196.594,144.45,135.718,-188.79,139.495,119.328,-182.584,125.935,98.8407,-192.741,140.62,81.8631,-187.202,132.881,64.5675,-1.40667,81.87,5.25713,82.03861478,79.8702,190.586,-62.7339,215.9578997
497,-196.571,144.755,135.874,-188.805,139.88,119.461,-182.599,126.501,98.8888,-192.754,141.31,82.006,-187.212,133.651,64.6433,-0.938773,77.0047,7.58246,77.37711239,46.7896,-486.523,232.533,541.262868
498,-196.603,145.051,136.028,-188.85,140.275,119.567,-182.595,126.996,98.9604,-192.796,141.974,82.1374,-187.188,134.452,64.7359,2.41995,80.1146,9.26182,80.64818933,335.872,310.987,167.936,487.5709329
499,-196.604,145.306,136.164,-188.875,140.628,119.72,-182.614,127.548,99.0357,-192.776,142.634,82.3012,-187.246,135.286,64.7822,-5.84573,83.3318,4.63203,83.46043729,-826.567,321.716,-462.979,1000.531731
500,-196.611,145.567,136.335,-188.901,140.953,119.86,-182.663,128.079,99.0631,-192.814,143.262,82.4641,-187.261,136.086,64.8495,-1.52141,80.0222,6.72936,80.3046498,432.432,-330.955,209.734,583.5383427
501,-196.608,145.759,136.508,-188.913,141.261,120.017,-182.663,128.546,99.1472,-192.844,143.916,82.6004,-187.256,136.865,64.9318,0.576675,77.945,8.23066,78.37835664,209.808,-207.722,150.129,331.2197802
502,-196.582,145.945,136.678,-188.881,141.549,120.152,-182.673,129.02,99.1783,-192.836,144.598,82.7426,-187.257,137.689,65.0001,-0.138581,82.3647,6.82324,82.6468415,-71.5256,441.968,-140.741,469.318286
503,-196.471,146.075,136.843,-188.881,141.807,120.258,-182.707,129.484,99.171,-192.867,145.261,82.8853,-187.252,138.502,65.0972,0.502169,81.3156,9.7096,81.89324231,64.075,-104.904,288.635,313.7206051
504,-196.412,146.229,136.997,-188.83,142.014,120.366,-182.649,129.834,99.2405,-192.832,145.873,83.0466,-187.237,139.26,65.1505,1.45286,75.7828,5.33685,75.970486,95.0694,-553.28,-437.275,711.5942487
505,-196.289,146.359,137.154,-188.76,142.193,120.529,-182.708,130.218,99.2719,-192.729,146.362,83.2227,-187.226,139.971,65.2088,1.17868,71.0845,5.83008,71.32317977,-27.4181,-469.834,49.3228,473.2108181
506,-196.175,146.461,137.363,-188.671,142.379,120.704,-182.653,130.52,99.3811,-192.715,146.931,83.3688,-187.195,140.682,65.2806,3.03984,71.1352,7.17342,71.49597635,186.116,5.06639,134.334,229.5875809
507,-196.05,146.58,137.54,-188.673,142.588,120.869,-182.69,130.928,99.4356,-192.582,147.495,83.5099,-187.196,141.408,65.3351,-0.0983477,72.5597,5.45681,72.76459881,-313.818,142.455,-171.661,385.0229384
508,-195.975,146.675,137.696,-188.562,142.79,121.023,-182.655,131.237,99.4894,-192.541,148.045,83.6576,-187.199,142.139,65.379,-0.302494,73.1125,4.38988,73.2441718,-20.4146,55.2833,-106.692,121.8859385
509,-195.9,146.793,137.813,-188.553,142.971,121.122,-182.698,131.669,99.4652,-192.504,148.62,83.7787,-187.177,142.889,65.437,2.20388,75.0363,5.79283,75.25957213,250.638,192.374,140.294,345.7015611
510,-195.808,146.889,137.97,-188.475,143.166,121.218,-182.66,132.038,99.4815,-192.486,149.289,83.8935,-187.132,143.677,65.5045,4.55976,78.8286,6.75917,79.11785233,235.587,379.235,96.634,456.7915824
511,-195.686,146.998,138.103,-188.377,143.41,121.321,-182.67,132.511,99.4513,-192.503,149.943,83.9934,-187.141,144.52,65.5378,-0.979006,84.3018,3.32668,84.36741245,-553.876,547.32,-343.248,850.9741449
512,-195.543,147.144,138.261,-188.268,143.677,121.424,-182.643,132.984,99.4267,-192.461,150.62,84.1021,-187.098,145.332,65.6006,4.34816,81.1309,6.27339,81.37308128,532.716,-317.097,294.67,686.4162389
513,-195.359,147.348,138.413,-188.176,143.936,121.539,-182.58,133.42,99.4314,-192.368,151.291,84.2066,-187.138,146.231,65.6294,-4.05014,89.9315,2.88561,89.97778302,-839.829,880.063,-338.778,1262.772413
514,-195.175,147.518,138.558,-188.05,144.208,121.644,-182.585,133.897,99.4077,-192.224,151.931,84.3188,-187.096,147.087,65.6709,4.24087,85.5476,4.14997,85.64819973,829.101,-438.392,126.436,946.3519831
515,-194.967,147.687,138.698,-187.897,144.464,121.757,-182.467,134.317,99.4375,-192.111,152.595,84.4166,-187.032,147.883,65.7096,6.37025,79.6303,3.87207,79.72438525,212.938,-591.725,-27.7907,629.4866087
516,-194.783,147.851,138.843,-187.739,144.69,121.871,-182.437,134.751,99.4393,-192.009,153.173,84.5423,-186.995,148.644,65.7565,3.76999,76.1464,4.68642,76.29047624,-260.025,-348.389,81.4348,442.2889583
517,-194.608,147.983,138.933,-187.566,144.882,121.972,-182.341,135.079,99.4598,-191.927,153.733,84.6629,-186.987,149.388,65.8013,0.758469,74.3479,4.48227,74.48289051,-301.152,-179.857,-20.4146,351.3656549
518,-194.344,148.107,139.015,-187.396,145.037,122.015,-182.364,135.425,99.4026,-191.817,154.304,84.7465,-186.99,150.148,65.8355,-0.295043,76.0093,3.42205,76.08629386,-105.351,166.148,-106.022,223.4830096
519,-194.144,148.197,139.094,-187.237,145.2,122.05,-182.245,135.734,99.3641,-191.68,154.824,84.8382,-186.919,150.885,65.8731,7.12574,73.7071,3.7536,73.80261583,742.078,-230.223,33.1551,777.677085
520,-193.96,148.288,139.175,-187.105,145.377,122.117,-182.227,136.115,99.3297,-191.579,155.383,84.9365,-186.873,151.638,65.8739,4.54336,75.2956,0.0789762,75.29564142,-258.237,158.846,-367.463,476.3900254
521,-193.781,148.374,139.25,-187.013,145.547,122.153,-182.15,136.45,99.318,-191.537,156,85.0195,-186.842,152.43,65.9046,3.10987,79.1833,3.07485,79.24297888,-143.349,388.771,299.588,511.3167277
522,-193.628,148.452,139.295,-186.863,145.7,122.198,-182.188,136.864,99.2312,-191.479,156.589,85.1004,-186.775,153.2,65.9647,6.69658,77.0509,6.00889,77.28484942,358.671,-213.236,293.404,510.0984073
523,-193.441,148.545,139.337,-186.712,145.838,122.208,-182.107,137.185,99.1691,-191.357,157.122,85.1998,-186.734,153.961,66.0207,4.08143,76.1092,5.59613,76.3146578,-261.515,-94.1753,-41.2762,281.0032154
524,-193.285,148.61,139.348,-186.616,145.998,122.166,-182.159,137.537,99.092,-191.355,157.643,85.2906,-186.726,154.695,66.0491,0.832975,73.3733,2.84389,73.42839276,-324.845,-273.585,-275.224,506.0842582
525,-193.071,148.701,139.355,-186.505,146.094,122.206,-182.125,137.8,99.0546,-191.224,158.117,85.3877,-186.711,155.434,66.0681,1.54376,73.8755,1.90437,73.90004144,71.0785,50.2169,-93.9518,128.0657289
526,-192.862,148.767,139.373,-186.362,146.214,122.231,-182.013,138.097,99.0097,-191.135,158.632,85.4772,-186.69,156.192,66.0875,2.0802,75.8529,1.93492,75.87757478,53.6442,197.738,3.05474,204.9081459
527,-192.643,148.838,139.4,-186.199,146.373,122.244,-181.991,138.475,98.9463,-191.077,159.23,85.5282,-186.689,156.987,66.1027,0.0625849,79.4694,1.51694,79.48387662,-201.762,361.651,-41.7978,416.2287911
528,-192.408,148.886,139.421,-186.026,146.522,122.213,-181.957,138.83,98.8301,-190.998,159.798,85.5794,-186.65,157.742,66.125,3.8892,75.4714,2.2307,75.50435908,382.662,-399.798,71.3766,557.9993424
529,-192.198,148.931,139.453,-185.893,146.663,122.188,-181.946,139.191,98.754,-190.874,160.326,85.6418,-186.593,158.463,66.1552,5.73397,72.1335,3.02121,72.19674184,184.476,-333.786,79.0507,389.4784995
530,-192.013,148.955,139.509,-185.718,146.742,122.213,-181.817,139.449,98.6576,-190.757,160.793,85.7151,-186.512,159.182,66.1953,8.07792,71.8668,4.01363,71.97878971,234.395,-26.6731,99.2417,255.9323842
531,-191.786,148.897,139.533,-185.557,146.789,122.222,-181.814,139.805,98.5559,-190.658,161.361,85.7684,-186.46,159.919,66.2323,5.18709,73.7771,3.70219,73.86993093,-289.083,191.033,-31.1434,347.897254
532,-191.557,148.849,139.518,-185.418,146.825,122.207,-181.805,140.075,98.4561,-190.584,161.874,85.8251,-186.438,160.683,66.2491,2.18749,76.3834,1.67638,76.40179347,-299.96,260.621,-202.581,446.0250764
533,-191.331,148.797,139.494,-185.284,146.861,122.174,-181.893,140.37,98.3262,-190.486,162.354,85.8794,-186.436,161.454,66.2644,0.265241,77.042,1.53035,77.05719782,-192.225,65.8631,-14.6031,203.7195354
534,-191.195,148.731,139.477,-185.19,146.865,122.137,-181.884,140.655,98.2165,-190.507,162.922,85.9052,-186.423,162.242,66.277,1.2368,78.781,1.26287,78.79112134,97.1556,173.897,-26.7476,200.9846047
535,-191.008,148.652,139.453,-185.096,146.829,122.107,-181.869,140.851,98.1341,-190.368,163.372,85.9691,-186.444,162.976,66.3005,-2.05189,73.4329,2.3447,73.4703234,-328.869,-534.803,108.182,637.0811668
536,-190.899,148.611,139.438,-185.029,146.826,122.091,-181.952,141.132,98.0195,-190.344,163.799,86.008,-186.45,163.674,66.3333,-0.630319,69.803,3.28645,69.88032314,142.157,-362.992,94.1753,401.0496127
537,-190.788,148.568,139.421,-184.959,146.857,122.046,-181.923,141.366,97.9412,-190.235,164.283,86.033,-186.396,164.41,66.3299,5.42551,73.6266,-0.347942,73.62742214,605.583,382.364,-363.439,803.1319351
538,-190.642,148.435,139.418,-184.914,146.825,122.019,-181.954,141.546,97.8376,-190.072,164.701,86.0769,-186.376,165.128,66.3419,2.01762,71.7998,1.19954,71.8098195,-340.79,-182.688,154.749,416.4852728
